product_detail_fsn,Cuft_per_Unit
BBYH7GHARDYUZPKT,0.05664795904
BBYH7GHARDYUZPKT,0.06041986156
BBYH7GHARDYUZPKT,0.08054266183
BBYH7GHARDYUZPKT,0.04711006781
BBYH7GHARDYUZPKT,0.08054266183
BBYH7Z66HJXHBTNE,0.01433344799
BBYH7Z66HJXHBTNE,0.02768031564
BBYH7Z66HJXHBTNE,0.05991331122
BBYH7Z66HJXHBTNE,0.01433344799
BBYH7Z66UAUK8XQW,0.05285936271
BBYHD82Y7ZGTKVN5,0.0499206852
BBYHD82Y7ZGTKVN5,0.05566811262
BBYHD82Y7ZGTKVN5,0.123645005
BBYHD82Y7ZGTKVN5,0.1459151565
BBYHD82Y7ZGTKVN5,0.160192154
BBYHD82Y7ZGTKVN5,0.1735717691
BBYHD82YBQ3P7EGK,0.0001445769296
BBYHD82YBQ3P7EGK,0.1545062362
BBYHD82YBQ3P7EGK,0
BBYHD82YBQ3P7EGK,0.1572098851
BBYHD82YBQ3P7EGK,0.1580511596
BBYHD82YMTYMBT88,0.01740629221
BBYHD82YMTYMBT88,0.03774756453
BBYHD82YMTYMBT88,0.1111454785
BBYHD82YMTYMBT88,0.1156573972
BBYHD82YMTYMBT88,0.1156573972
BBYHD82YNGCTS8YX,0.0343650453
BBYHD82YNGCTS8YX,0.1458836832
BBYHD82YNGCTS8YX,0.1515408637
BBYHD82YNYFNAHEG,0.033721365
BBYHD82YNYFNAHEG,0.04677168322
BBYHD82YNYFNAHEG,0.1740022434
BBYHD82YNYFNAHEG,0.1968653289
BBYHD82YNYFNAHEG,0.01240871836
BBYHD82YNYFNAHEG,0.1771137418
BBYHD82YWHJHYY96,0.1569199834
BBYHD82YWHJHYY96,0.1576227226
BBYHD82YWHJHYY96,0.1611185744
BBYHD82YWHJHYY96,0.1652009671
BBYHD82YZJZEZAM2,0.1470040755
BBYHD82YZJZEZAM2,0.1664806929
BBYHD82YZJZEZAM2,0.182738606
BBYHD82YZJZEZAM2,0.1587997036
BBYHD834P6JQWCJD,0.122385793
BBYHD834P6JQWCJD,0.1324019315
BBYHD834P6JQWCJD,0.127228181
BBYHD834SNZHPPBZ,0.0152042242
BBYHD834SNZHPPBZ,0.03271139172
BBYHD834SNZHPPBZ,0.1209753969
BCBG4GHRRMWXGJPY,0.03096026538
BCBG4GHRRMWXGJPY,3.10E-02
BCBG4GHRRMWXGJPY,0.03096026538
BCBG5BJ34S68XZSG,0.08822745561
BCBG5GXZNFN4RGNP,0.007766240976
BCBG5GXZNFN4RGNP,0.007766240976
BCBG65FPVNKWXTNT,0.05339661519
BCBGBYSQGR59K2XW,0.04760719083
BCBGBYSQGR59K2XW,0.04760719083
BCBGCFYDHRKFHHHV,0.1025171272
BCBGCFYDHRKFHHHV,1.03E-01
BCBGCFYDHRKFHHHV,0.1025171272
BCBGCVGJDHXNT25R,0.03033400066
BCBGCVGJDHXNT25R,0.03033400066
BCBGCVGQ4FEQTCKU,5.72E-02
BCBGCVGQ4FEQTCKU,0.05724908723
BCBGCVGQ4FEQTCKU,0.05724908723
BCBGCVHBEYZFHHXB,0.04667323839
BCBGCVHBEYZFHHXB,0.04667323839
BCBGMHGBHZZNT2UX,4.39E-02
BCBGMHGBHZZNT2UX,0.04391416227
BCBGP8XQUDANUFYE,0.08667690602
BCBGP8XQUDANUFYE,0.08667690602
BCBGQH4NXTYJTWZ3,0.03407788118
BCBGQM9PFWHHJRFZ,0.04193538226
BCBGRVACYJUHZYNN,0.1338148067
BCBGVRQHHZQPTSP5,0.02616883182
BCBGVRQHHZQPTSP5,2.62E-02
BCBGXCGWZ5H4GXGX,0.1569077314
BCBGXCGWZ5H4GXGX,0.1569077314
BCBGYMTTT8HP4K2R,0.05660239324
BCBGZ4MS8M2D8YC8,0.0890693186
BCBGZ5MAXSEDUWWC,0.02777077259
BCBGZ6ZSHRT6Y3NU,0.01994497098
BCBGZEKU7TR3HNAH,0.01681729035
BCBGZEKU7TR3HNAH,0.01681729035
BCBGZN9WHQZNZVCK,0.1658470123
BCBGZN9YHSZTWQHY,0.01734593276
BCBGZN9YHSZTWQHY,0.01734593276
BCBGZNAYGG4FTNBX,0.01577321721
BCBGZNAYGG4FTNBX,0.01577321721
BCBGZT86F4AFCAFF,0.06030967338
BCBGZT873A6DVSAG,0.08098348728
BCBGZT873A6DVSAG,0.08098348728
BCBGZT87AXGZXKFU,0.0591966225
BCBGZT87AXGZXKFU,0.0591966225
BCBGZT87YKG33Z9Z,0.05576718992
BCBGZT87ZKH3N2WY,0.03785759853
BCBGZT87ZSGYAAX8,0.05724908723
BCBGZT88JBU6JYGY,0.09820277716
BCBGZT88JBU6JYGY,0.09820277716
BCBGZT8AGHSV6XFS,0.03785759853
BCBGZT8PZ8HMKQCZ,0.05347394284
BCBGZT8PZ8HMKQCZ,0.05347394284
BCBH3ZQ8BD4TVXRY,0.005268963281
BCBH3ZQ8X2MQSWFV,0.2683533698
BCBH3ZQ8YZRQSNAY,0.01159171922
BCBH4H5NYS3YDHBE,0.03719195963
BCBH4H5NYS3YDHBE,0.03719195963
BCBH4J7YNYEFBGUK,0.040465638
BCBH6ZH2CG46MQMG,0.005306725754
BCBH6ZHFH6DRZH9R,0.3311687326
BCBH6ZHRMA3SHEST,0.07513347865
BCBH6ZHRMA3SHEST,0.07513347865
BCBH6ZM48XGKQNTK,0.03815201563
BCBH7V9VZXNNBGWT,0.2234921898
BCBH7V9VZXNNBGWT,0.2234921898
BCBH88HQKG8YUUEG,0.01889872184
BCBH88HQKG8YUUEG,0.01889872184
BCBH8BHZYZJT4EHF,0.006373958177
BCBH8BHZYZJT4EHF,0.006373958177
BCBHAZHMJDPQFJCG,0.1031561203
BCBHAZJ7ZEYEMFKU,0.00628935076
BCBHAZKARQBYJGPT,0.03905945708
BCBHAZKARQBYJGPT,0.03905945708
BCBHFAHXWDN8Y2TY,0.04391416227
BCBHFAHXWDN8Y2TY,0.04391416227
BCBHFAMDUFPP2FUU,0.007814663506
BCBHFANB5D9FYAEE,0.04755534877
BCBHFPTRNFKDZCYD,2.89E-02
BCBHFPTRNFKDZCYD,0.02893301715
BCBHFQ6EMZHXAXYJ,0.1078486097
BCBHFQ6EMZHXAXYJ,0.1078486097
BCBHFQYJUZQ6HTGH,0.05888942634
BCBHFQYJUZQ6HTGH,0.05888942634
BCBHFRFSBNGZGFUF,0.05888942634
BCBHHY4YBNUGZ9RD,0.0135256395
BCBHHY4YYFVJUBC8,0.03872561557
BCBHKNRPHSHQYVY8,0.007909908184
BCBHKNRPHSHQYVY8,7.91E-03
BCBHY2XTQKZZUNHZ,0.02394592504
BCBHY9PWAHUZTPTJ,0.03193307886
BCBHYAUBFDMGHBG3,0.04759064783
BCCEQVNFGFPQQFJX,0.3085302569
BCCEQVNFRTVRH4ZJ,0.2937423143
BCCEQVNFYFMSDRGG,0.3491582141
BCCEZJUEFNHFYPV8,0.5586899364
BCCFZ5YGYFDZPHJG,0.3212818186
BCEEXDPB7HXWCEYB,2.086617158
BCEFMUYDSZZWH9HZ,1.862037327
BCEFP4QHZMYHBHVD,0.3954071859
BCEFP4QHZMYHBHVD,0.3975293695
BCEFQFHJQUCEEDYF,1.215344184
BCEHF8GGZKGUZBBG,0.08251302952
BCEHFUHZF8MB2GZE,1.076218081
BCEHFUHZF8MB2GZE,0
BCEHFUHZF8MB2GZE,1.08198442
BCEHFUHZFCGXDURP,0
BCEHFUHZFCGXDURP,0
BCEHFUHZFCGXDURP,0.9332873211
BCEHFUHZMHGSNWPV,0.6313005228
BCEHFUHZMHGSNWPV,0
BCEHFUHZMHGSNWPV,0.6346805594
BCEHFUHZPCGXRYQY,0
BCEHFUHZPCGXRYQY,1.24189043
BCEHFUHZZ9MAAMEZ,1.171207649
BCEHFUHZZ9MAAMEZ,0
BCEHFUHZZ9MAAMEZ,1.177482623
BCEHJYGSR3B2QAEF,2.59E-01
BCHH82E5AUP2SEGK,2.96E-03
BCHH82E5AUP2SEGK,0.002964393678
BCHH83NU2T23ADM9,0.002212964578
BCHHERUW7B6NJNQE,0.00386425767
BCHHERUW7B6NJNQE,0.005848549242
BCHHERUWEGMRKFMW,0.00813190717
BCHHERUWEGMRKFMW,0.001947408829
BCHHERUWJBJV8MG8,0.001444679479
BCHHERUWJBJV8MG8,0.001552587847
BCLFK7TYZB97MSHA,0.121167606
BCLFN7S63GVQXZQG,0.04260209723
BCLFN7S63GVQXZQG,0.04237445691
BCLFN7S63GVQXZQG,0.04260209723
BCLFUT8JUZ6MDAPS,0.07039493013
BCLGGJYMWRZYYYVE,0.02150263915
BCLGGJYMWRZYYYVE,0.09752345213
BCLGYEWZ6XQC8G4X,0.05216695166
BCLGYEWZ6XQC8G4X,0.05216695166
BCLGYZXS28B7RHYK,0.04394209997
BCLGYZXTQFXFQG9P,0.08127843375
BCLGYZXWM2H7KJHX,0.0300916953
BCLHDZYH4KZUN9CJ,0.08207208668
BCLHDZYH4KZUN9CJ,0.08207208668
BCLHDZYH7GA4HUHX,0.06891922932
BCLHDZYH7GA4HUHX,0.06891922932
BCLHDZYHFW3KZRTT,0.0155494875
BCLHDZYHFW3KZRTT,0.0155494875
BCLHDZYHTSZKWZEW,0.01260440593
BCLHDZYHTSZKWZEW,0.01260440593
BCRET7W6ZG2SHQQG,0.2741857492
BCRET7W77DKKQRRJ,0.003822105964
BCRET7W77DKKQRRJ,0.03365097165
BCRET7W77DKKQRRJ,0.03427146317
BCRET7W77DKKQRRJ,0.03426143374
BCRET7W77DKKQRRJ,0.03427146317
BCRET7W7PMVZNJ9B,0.07903444922
BCRET7W7PMVZNJ9B,0.02832025425
BCRET7W7UNZZHAPZ,0.06087865554
BCRET7W7UNZZHAPZ,0.06655578785
BCRET7WGA37WYVKZ,0.1408393885
BCRET7WGA37WYVKZ,1.69E-01
BCRET7WGA37WYVKZ,0.1401273512
BCRET7WGA37WYVKZ,0.1408393885
BCRET7WGA37WYVKZ,0.1408776422
BCRET7WGAKGXDZ9D,0.0202793817
BCRET7WGVSFJJYGU,0.03749311431
BCRET7WGVSFJJYGU,0.06087865554
BCRET7WH4ZTDBDZF,0.03512642188
BCRET7WH4ZTDBDZF,8.10E-02
BCRET7WH4ZTDBDZF,0.07757998483
BCRET7WH4ZTDBDZF,0.08098396563
BCRET7WHDEHBH9PD,0.05813605478
BCRET7WHDEHBH9PD,0.21831
BCRET7WHDEHBH9PD,0.06057122891
BCRET7WHQGTZ9PZF,0.08851858313
BCRETEEDVGYQGA3N,0.03323626131
BCRETEEDVGYQGA3N,0.03323626131
BCRETEEZH6E32ZMY,0.02421816637
BCRETEEZH6E32ZMY,0.02887764132
BCRETEEZJKBWZGJD,0.06087865554
BCRETEEZJKBWZGJD,0.06089479716
BCRETEEZNBTC8KHN,0.01920461763
BCRETEEZNBTC8KHN,0.02485633428
BCRETEEZNBTC8KHN,0.02683319621
BCRETEEZNBTC8KHN,0.02485633428
BCRETEEZNBTC8KHN,0.02683319621
BCRETEEZRHY8KAYK,1.43E-01
BCRETEEZRHY8KAYK,0.1430386447
BCRETEEZRHY8KAYK,0.04702549729
BCRETEEZRHY8KAYK,0.188605983
BCRETEEZZZ5DRZGG,0.007704342738
BCRETEEZZZ5DRZGG,0.007745376023
BCRETEEZZZ5DRZGG,0.007747159295
BCRETEEZZZ5DRZGG,7.75E-03
BCRETEEZZZ5DRZGG,0.04473644535
BCRETEEZZZ5DRZGG,0.1257485508
BCRETEEZZZ5DRZGG,0.007704342738
BCRETEEZZZ5DRZGG,0.007745376023
BCREUD7ZZCH3KCKQ,0
BCREUD7ZZCH3KCKQ,0
BCREX3W3JBGSSY9G,0.04952994091
BCREX3W3JBGSSY9G,5.11E-02
BCREX3W3JBGSSY9G,0.05114407025
BCREX3W3JBGSSY9G,0.04952994091
BCREX3W3JBGSSY9G,0.04954507845
BCRF6Y2YVWQNP7QU,0.2475350519
BCRF6Y2YVWQNP7QU,0.3052525403
BCRFEJKWETXEWPE5,0.04863014249
BCRFEJKWETXEWPE5,0.06041456526
BCRFEJKWETXEWPE5,0.06353052476
BCRFEJKWETXEWPE5,0
BCRFEJKWETXEWPE5,0.06353052476
BCRFGJAJERHVGZQV,0.1031941212
BCRFGJAJERHVGZQV,0.1400763766
BCRFGJAJERHVGZQV,0.2407763455
BCRFGJAJERHVGZQV,0.1104206097
BCRFGJAJERHVGZQV,0.2410842953
BCRFGPREPQPHBNGM,0.0513899552
BCRFGPREPQPHBNGM,0.0671265922
BCRFGPREPQPHBNGM,0.06884778688
BCRFGPREPQPHBNGM,0.06678845971
BCRFGPREPQPHBNGM,0.0671265922
BCRFGPRESGS5YTRW,0.05833174519
BCRFGPREZ3CN4HTZ,0.03554793894
BCRFGPREZ3CN4HTZ,0.02531380723
BCRFGPREZ3CN4HTZ,0.04002382105
BCRFGZSHYFK8WPWJ,0.005358892602
BCRFHGKJCHARZHDA,0.03048250625
BCRFHGKJCHARZHDA,0.03064614492
BCRFNMJ96GR9GSX5,0.00E+00
BCRFNMJ96GR9GSX5,0.02506115645
BCRFNMJ96GR9GSX5,0.06136712357
BCRFNMJ96GR9GSX5,0.07914750964
BCRFNMJ96GR9GSX5,0.08957237578
BCRFNMJ96GR9GSX5,0
BCRFNMJ96GR9GSX5,0.08957237578
BCRFNMJ9DUBEKMHG,0.2394203918
BCRFNMJ9DUBEKMHG,0.31473274
BCRFNMJ9DUBEKMHG,0.3148202692
BCRFNMJ9DUBEKMHG,0.3148202692
BCRFNMJ9EMHXYHAD,0.05481187739
BCRFNMJ9EMHXYHAD,0.06468938055
BCRFNMJ9EMHXYHAD,8.34E-02
BCRFNMJ9EMHXYHAD,0.0834287646
BCRFNMJ9EMHXYHAD,0.05481187739
BCRFRF2GZHZZHYDK,0.459849092
BCRFRZ7HHJ9CMWWH,0.0505820475
BCRFRZ7HHJ9CMWWH,0.0515221008
BCRFRZ7HHJ9CMWWH,0.06821951569
BCRFRZ7HHJ9CMWWH,0.07933372633
BCRFRZ7HHJ9CMWWH,0.06821951569
BCRFRZ7HHJ9CMWWH,0.0682362434
BCRFS7Z4BZBBQWTB,0.0159863589
BCRFS7Z4BZBBQWTB,0.0159863589
BCRFS7Z4T2FVSZ4Y,0.04147829613
BCRFS7Z4T2FVSZ4Y,0.04607708389
BCRFS7Z4T2FVSZ4Y,0.1192580662
BCRFS7Z4T2FVSZ4Y,0.135504247
BCRFS7Z4T2FVSZ4Y,0.7591145833
BCRFS7Z4T2FVSZ4Y,0.04607708389
BCRFS7Z4T2FVSZ4Y,0.1192580662
BCRFSFC28EGGFZAA,0.006735842659
BCRFSFC28EGGFZAA,0.1170483709
BCRFSFC28EGGFZAA,0.1192805471
BCRFSFC28EGGFZAA,0.1446865747
BCRFSFC28EGGFZAA,0.1170483709
BCRFSFC28EGGFZAA,0.1192805471
BCRFTHJZRHADBFFY,0.1539909811
BCRFTHJZRHADBFFY,0.1531687626
BCRFTHKVX9UYEBGG,0.1860182195
BCRFTHKVX9UYEBGG,0.1972146508
BCRFTHKVX9UYEBGG,0.1982183986
BCRFURAWUKCZNNZ9,2.13E-01
BCRFURAWUKCZNNZ9,0.2421923872
BCRFURAWUKCZNNZ9,0.2434899266
BCRFURAWUKCZNNZ9,0.2436873257
BCRFURAWUKCZNNZ9,0.3506319432
BCRFVFGN4ATSK9FK,1.88E-01
BCRFVFGN4ATSK9FK,0.1880814306
BCRFVFGN4ATSK9FK,0.1881547463
BCRFVFGN4ATSK9FK,0.1881547463
BCRFXT395FUCEECB,0.07994241619
BCRFXT395FUCEECB,0.07994241619
BCRFZTDTASCF3G6V,0.07685345617
BCRFZTDTASCF3G6V,0.07685345617
BCRG8T2GYHQTNCUK,0.204576281
BCRG8T2GYHQTNCUK,0.204576281
BCRG8Z9NH35XUGWY,0.06744273
BCRG8Z9NH35XUGWY,0.1431577324
BCRG8Z9NH35XUGWY,0.2468635551
BCRG8Z9NH35XUGWY,0.3009188127
BCRG8Z9NH35XUGWY,0.3918127195
BCRG8Z9NH35XUGWY,3.92E-01
BCRG8Z9NH35XUGWY,0.3925470622
BCRG8Z9NH35XUGWY,0.3938057146
BCRG8Z9NH35XUGWY,0.3918127195
BCRG8Z9NQ3ZHAGMG,0
BCRG8Z9NQ3ZHAGMG,0.02325016319
BCRG8Z9NQ3ZHAGMG,0.0535911173
BCRG8Z9NQ3ZHAGMG,0.06154314207
BCRG8Z9NQ3ZHAGMG,0
BCRG8Z9NQ3ZHAGMG,0.06154314207
BCRG8Z9NQ3ZHAGMG,0.0671265922
BCRG979AGKHZPPPF,0.1014579018
BCRG979AGKHZPPPF,0.05600170887
BCRG979AGKHZPPPF,0.1014579018
BCRGBTKKYYK5C7KN,0.1140449141
BCRGBTKKYYK5C7KN,0.1218775679
BCRGCC9G42VYZMYF,0.1602059899
BCRGCC9G42VYZMYF,0.369933912
BCRGCC9G42VYZMYF,0.278763284
BCRGE9DTMVHKJCBQ,0.00E+00
BCRGE9DTMVHKJCBQ,0.04358313535
BCRGFSR5MTQDFDXR,0.3149307134
BCRGFSR5MTQDFDXR,0.6299514274
BCRGFSR5MTQDFDXR,6.30E-01
BCRGFSR5MTQDFDXR,0.6297863247
BCRGFVYXJDSMQJGS,0.6078838064
BCRGFVYXJDSMQJGS,0.6080450769
BCRGHJMEVHAUNG3H,0.07453433306
BCRGHJMEVHAUNG3H,0.08865431162
BCRGHJMEVHAUNG3H,0.08865431162
BCRGHJMEWH8Y6HZ8,0.00003512642188
BCRGHJMEWH8Y6HZ8,5.48E-02
BCRGHJMEWH8Y6HZ8,0.05478141124
BCRGHJMEWH8Y6HZ8,0.05870296043
BCRGHJMEWH8Y6HZ8,0.05901238875
BCRGHJMEWH8Y6HZ8,0.06359568428
BCRGHJMEZACSHVH7,0.07368118253
BCRGHJMEZACSHVH7,7.37E-02
BCRGHJMEZACSHVH7,0.08529629857
BCRGHJMEZACSHVH7,0.09319631541
BCRGHJMEZACSHVH7,0.06145718771
BCRGHJMEZACSHVH7,0.08529629857
BCRGHNC23HB9CJPH,0.05886029134
BCRGHNC23HB9CJPH,0.06564250088
BCRGHNC23HB9CJPH,0.1574333836
BCRGHNC2VCAWB6Q6,0.04273026034
BCRGHNC2VCAWB6Q6,0.0673092496
BCRGHNC2VCAWB6Q6,0.005775647865
BCRGMXH3JRSXDDVM,0.300330907
BCRGMXH3KWYWWRWX,0.08997977202
BCRGMXH3KWYWWRWX,1.27E-01
BCRGMXH3KWYWWRWX,0.1094848418
BCRGMXH3KWYWWRWX,0.1138139977
BCRGMXH3KWYWWRWX,0.1142785446
BCRGMXH3SWKRHWRZ,3.56E-02
BCRGMXH3SWKRHWRZ,0.03561819178
BCRGMXH3SWKRHWRZ,0.05137239199
BCRGMXH3SWKRHWRZ,6.98E-02
BCRGMXH3SWKRHWRZ,0.03562713949
BCRGSY7TSXNKRVBD,0.09080489167
BCRGSY7TSXNKRVBD,0.1039004439
BCRGSY7TSXNKRVBD,0.1039004439
BCRGSY7TSYNQZFPQ,0.02557203513
BCRGSY7TSYNQZFPQ,0.0382287172
BCRGSY7TSYNQZFPQ,0.05100742921
BCRGSY7TSYNQZFPQ,0.05100742921
BCRGUTZNNRHGYVJJ,0.06600264883
BCRGUTZNNRHGYVJJ,0.06565259074
BCRGUTZNNRHGYVJJ,0.06600264883
BCRGUTZNQVXDMGXW,0.04610606319
BCRGUTZNQVXDMGXW,0.05216273648
BCRGUTZNQVXDMGXW,0.05216273648
BCRGUTZNQVXDMGXW,0.05217547867
BCRGVG99ZP29KCWB,0.3278138195
BCRGVHJ6YFWAKTFY,0.03951722461
BCRGVHJ6YFWAKTFY,0.03148579887
BCRGY4GSNBGF7DNV,0.1269551082
BCRGY4GSNBGF7DNV,0.08483030883
BCRGY4GSNBGF7DNV,0.197586123
BCRGY4GSPGHRAATF,0.03941788709
BCRGY4GSPGHRAATF,0.05514828827
BCRGY4GSPGHRAATF,0.04450438291
BCRGZ6G8DJH9MXAT,0.05483290488
BCRGZ6G8DJH9MXAT,0.05477784762
BCRGZ6G8UFTZZT8R,0.05216273648
BCRGZ6G8UFTZZT8R,0.05475699837
BCRGZNHZJKPHJXPH,0.04478618789
BCRGZNHZJKPHJXPH,0.1086811493
BCRGZNHZZZ2JWHG5,0.08653802784
BCRGZNHZZZ2JWHG5,0.08651532329
BCRGZNHZZZ2JWHG5,0.08653802784
BCRH3R9ZFEVAP2GZ,0.0654484274
BCRH3R9ZFEVAP2GZ,0.0007784015088
BCRH3R9ZFYZW6WKY,0.02142272654
BCRH3R9ZFYZW6WKY,0.02153863988
BCRH3R9ZFYZW6WKY,0.04450863569
BCRH3R9ZFYZW6WKY,0.06642434478
BCRH3R9ZHBFCQHGA,0.03054804405
BCRH3R9ZHBFCQHGA,0.03306266959
BCRH3R9ZPN7SK4HZ,0.03045031997
BCRH3R9ZPN7SK4HZ,0.03007973763
BCRH3R9ZRTTFJF2P,3.51E-02
BCRH3R9ZRTTFJF2P,0.03838829654
BCRH3R9ZRTTFJF2P,0.02157640464
BCRH3R9ZSQGFAUQM,0.02248091
BCRH3R9ZSQGFAUQM,0.04004412094
BCRH3R9ZSQGFAUQM,0.0870494814
BCRH3R9ZSQGFAUQM,0.1081893794
BCRH3R9ZSQGFAUQM,0.1491327367
BCRH3R9ZSQGFAUQM,0.107614791
BCRH3R9ZSQGFAUQM,0.1081893794
BCRH3SH4CQMYPAPN,0.0831273799
BCRH3YY7KMYQGJYU,0.119310545
BCRH5GK9DYAB4VKH,0.1450580718
BCRH5NY37R8M73HY,0.1216311228
BCRH5NY37R8M73HY,1.22E-01
BCRH5NY37R8M73HY,0.2196321934
BCRH5NY5H38ZWAXC,0.141514417
BCRH6CD3FYHBWZ5B,0.09794992919
BCRH6CD3FYHBWZ5B,0.1040885804
BCRH6CD3FYHBWZ5B,0.09742911431
BCRH6CD3FYHBWZ5B,0.09794992919
BCRH6CD3FYHBWZ5B,0.1132553119
BCRH6CD3ZUZG26KA,0.2442395416
BCRHD2SBBQSQZPUJ,6.03E-02
BCRHD2SBBQSQZPUJ,0.06031546928
BCRHD2SBRJMKBNHB,0.09302238852
BCRHDPW2XXMFK3GM,0.000005479721813
BCRHDPW2XXMFK3GM,36.80370339
BCRHDQ6878PFETFW,0.1511931824
BCRHDQ6878PFETFW,0.1450288466
BCRHDQ68HGFB54XZ,0.03428660569
BCRHDQ68HGFB54XZ,0.2550924964
BCRHDQ68HGFB54XZ,0.2709652183
BCRHDQ68HGFB54XZ,0.2550924964
BCRHE9Y2ST2GHTHG,7.58E-02
BCRHFCYVWGTZNUBD,0.04696813955
BCRHG9H2CRAVBGUA,0.04749092238
BCRHG9H2GKYZEHDT,0.01980780627
BCRHG9H2GKYZEHDT,0.03971041993
BCRHG9H2GKYZEHDT,0.06087970934
BCRHG9H2GZPMXCDJ,0.07302783108
BCRHG9H2GZPMXCDJ,0.06327516299
BCRHGYEVQFYYGYWF,0.1321051335
BCRHGYEVQFYYGYWF,0.05997134007
BCRHGYEVVAWAP9UB,5.26E-02
BCRHGYEVVAWAP9UB,5.98E-02
BCRHGYEVVAWAP9UB,0.06125644021
BCRHHJRY3YXZSRAQ,0.03574886207
BCRHHJRY3YXZSRAQ,0.03230843981
BCRHHJRYAZWJDXSV,0.06491362763
BCRHHJRYC2ZB3PD5,0.0006489003125
BCRHHJRYC2ZB3PD5,0.06524241093
BCRHHJRYPSHPKAKS,0.03481379672
BCRHJPK6JYMXSDSJ,0
BCRHJPK6JYMXSDSJ,0.1093499564
BCRHJPKB266BV98H,0
BCRHKD2RBQYPGZAF,0.4239371325
BCRHYAV4FRU44RZP,0.08718237404
BCTEFYWPASS9EZK5,0.01596571592
BCTEFYWPASS9EZK5,0.01596571592
BCTHF4TEYGYCUDZT,0.01830219345
BCTHFPQHUHHJBFMC,0.0136357596
BCTHFPQHUHHJBFMC,0.0136357596
BCTHHQGGFY3GZVHB,0
BCTHHQGGFY3GZVHB,0.09005290523
BDAGYN8FYGRBGCYQ,0.01839163247
BDEHCTZ4VCRJPFJG,0
BDEHCTZ4VCRJPFJG,0
BDEHGFW4F6SPN6E8,0
BDEHGFW4F6SPN6E8,0
BDEHGFW4PVM5DSGW,0
BDEHGHG2JDB5H9UH,0
BDEHGHG2QZBGCGFV,0
BDEHGTDJH4EZAPRJ,0
BDEHGTDJH4EZAPRJ,0
BDEHGTDJPTSMJNRF,0
BDEHGTDKAVUZVCES,0
BDEHGTDKAVUZVCES,0
BDEHKBZ9FJNPCNFG,0.005868782061
BDEHKBZ9SYX2AQRB,0.005868782061
BDGDSXEJ2ZGMZHFT,0.1702243967
BDGERQN4Z5YKZSF4,0.02472197572
BDGET6PW86E4KV4C,0.2906725603
BDGFPUKHPDAZVZAQ,0.2038456514
BDGGSJSDHZKY9YCD,0.04874288316
BDGGTAH3VJZCVGYH,0
BDGGTAH9PXZZ8FFD,0.161862552
BDGGTAH9PXZZ8FFD,0.161862552
BDGGTDPCCCGPEM7K,0.02459231359
BDGGTDPCCCGPEM7K,0.02459231359
BDGGTDPDSYXYETSE,0.01379154423
BDGGTDPDSYXYETSE,0.01379154423
BDGGV3ZWRJ4ZBF3Y,2.05E-03
BDGGV3ZWRJ4ZBF3Y,0.002049565822
BDGGVZYAZQNUMN52,0.05901238875
BDGH3HHFCBDZXRDG,0.00755767916
BDGH3HHFHQWG5WZZ,0.07557800931
BDGH8G4H6Y4SDNHX,0.04985269505
BDGH8G4H6Y4SDNHX,0.04985269505
BDGH8GYAJPPHCFAH,0.1742469341
BDGH8H8NZ3VHUSFT,0.002047686242
BDGH8H9Q3RZHTCNR,0
BDGH8H9Q3RZHTCNR,0.1942293368
BDGH8H9RBFUYWF9K,0
BDGH8H9RBFUYWF9K,0.2171487299
BDGH8XSR9TWHQGZJ,0
BDGH8XSR9TWHQGZJ,0.1959000548
BDGH8Z94A4NAVWJP,0.1590470418
BDGH8Z94A4NAVWJP,0
BDGH8Z94A4NAVWJP,0.1599001793
BDGHAUJFHXZNMHRX,0.01781597528
BDGHE4HW6VGDAG7B,0
BDGHE4HW6VGDAG7B,0.06870250399
BDGHE5DFMQGA8XUN,0.2359077145
BDGHE5DUTMVYESHY,0
BDGHE5DUTMVYESHY,0.3088381751
BDGHE5EE3NHPSYPS,0
BDGHE5EE3NHPSYPS,0.3050662297
BDGHE5N9AKMAFHZR,0.1262791354
BDGHEGP557TVWAEV,0.05063473713
BDGHEGP5GDEHJXAQ,0.05063473713
BDGHEGP5GDEHJXAQ,0.05063473713
BDGHEGP5MAG8GPY4,0.09608569256
BDGHEGP5MBNSWQKH,0.05063473713
BDGHEGP5MBNSWQKH,0.05063473713
BDGHEGP5S4XDU4ZB,0.05063473713
BDGHEH5X6CEZEE8G,0.06500804745
BDGHGNHH7RNWHMGV,0.07949284902
BDGHHAYSKZBTDBEP,0.05257845769
BDGHHAYSKZBTDBEP,0
BDGHHAYSKZBTDBEP,0.05257845769
BDPFCS7H3BXDWPBA,0.006545949222
BDPFCS7H3BXDWPBA,0.006545949222
BDRDHVMV8GK4D5TT,0.007167493533
BDRDHVMVFTMVVMNR,0.003170753317
BDRFH52QHFCJKDYY,0.01444509555
BDRFH52QHFCJKDYY,0.02254677204
BDRFH52QHFCJKDYY,0.01280003434
BDRFH52QHFCJKDYY,0.01444135019
BDRFH52QHFCJKDYY,0.01444509555
BDRFH52QMNZVHTS9,0.004623515279
BDRFH52QMNZVHTS9,0.01268659574
BDRFH52QMNZVHTS9,0.01268659574
BDRFHGKQCZFHR7GR,0
BDRFHGKQCZFHR7GR,0.01098122498
BDRH6928KCSQ5GVR,0.009241968389
BDRH6928KCSQ5GVR,0.009291092256
BDSF4VPCXFSYBHB8,0.01696715778
BDSFWBSXNHFMYUSC,0.1401257601
